order_id,customer_id,product_id,order_date,quantity,price
ORDER03963,CUST000066,PROD000011,2024-03-09,4,25.25
ORDER03964,CUST000396,PROD000011,2024-05-24,4,25.25
ORDER03965,CUST000306,PROD000013,2024-09-30,1,150.75
ORDER03966,CUST000178,PROD000016,2024-12-08,5,45.25
ORDER03967,CUST000014,PROD000008,2024-11-07,2,20.75
ORDER03968,CUST000394,PROD000008,2024-07-07,3,20.75
ORDER03969,CUST000175,PROD000017,2024-01-01,5,30.75
ORDER03970,CUST000307,PROD000025,2024-07-22,1,20.25
ORDER03971,CUST000331,PROD000008,2024-03-11,4,20.75
ORDER03972,CUST000097,PROD000002,2024-04-18,3,150.50
ORDER03973,CUST000223,PROD000003,2024-06-22,4,80.75
ORDER03974,CUST000335,PROD000006,2024-08-05,2,15.50
ORDER03975,CUST000146,PROD000010,2024-07-17,4,55.75
ORDER03976,CUST000018,PROD000009,2024-08-03,2,70.75
ORDER03977,CUST000084,PROD000013,2024-12-15,5,150.75
ORDER03978,CUST000428,PROD000004,2024-08-26,1,25.25
ORDER03979,CUST000178,PROD000022,2024-02-21,4,15.75
ORDER03980,CUST000412,PROD000026,2024-01-07,2,25.50
ORDER03981,CUST000164,PROD000005,2024-10-21,5,30.25
ORDER03982,CUST000197,PROD000022,2024-08-20,1,15.75
ORDER03983,CUST000249,PROD000021,2024-12-09,4,25.25
ORDER03984,CUST000217,PROD000025,2024-01-28,3,20.25
ORDER03985,CUST000218,PROD000009,2024-11-20,1,70.75
ORDER03986,CUST000310,PROD000026,2024-08-18,5,25.50
ORDER03987,CUST000191,PROD000025,2024-08-30,3,20.25
ORDER03988,CUST000433,PROD000018,2024-07-05,1,35.50
ORDER03989,CUST000403,PROD000006,2024-08-05,5,15.50
ORDER03990,CUST000389,PROD000013,2024-12-11,1,150.75
ORDER03991,CUST000077,PROD000001,2024-06-21,5,60.25
ORDER03992,CUST000133,PROD000007,2024-09-20,5,35.50
ORDER03993,CUST000373,PROD000028,2024-08-20,4,45.75
ORDER03994,CUST000025,PROD000015,2024-05-24,1,200.50
ORDER03995,CUST000063,PROD000028,2024-09-07,4,45.75
ORDER03996,CUST000188,PROD000002,2024-11-02,3,150.50
ORDER03997,CUST000130,PROD000014,2024-06-21,3,50.50
ORDER03998,CUST000393,PROD000027,2024-01-13,5,10.25
ORDER03999,CUST000137,PROD000006,2024-05-30,3,15.50
ORDER04000,CUST000214,PROD000001,2024-08-16,3,60.25
ORDER04001,CUST000153,PROD000021,2024-01-19,5,25.25
ORDER04002,CUST000058,PROD000012,2024-01-19,5,40.25
ORDER04003,CUST000379,PROD000013,2024-05-07,2,150.75
ORDER04004,CUST000044,PROD000018,2024-02-18,2,35.50
ORDER04005,CUST000373,PROD000005,2024-11-20,4,30.25
ORDER04006,CUST000221,PROD000029,2024-05-20,3,30.25
ORDER04007,CUST000498,PROD000015,2024-12-18,5,200.50
ORDER04008,CUST000125,PROD000030,2024-09-25,5,35.50
ORDER04009,CUST000235,PROD000002,2024-02-09,0,150.50
ORDER04010,CUST000168,PROD000012,2024-01-20,2,40.25
ORDER04011,CUST000312,PROD000024,2024-11-22,1,120.50
ORDER04012,CUST000196,PROD000017,2024-02-10,3,30.75
ORDER04013,CUST000475,PROD000021,2024-06-03,4,25.25
ORDER04014,CUST000206,PROD000001,2024-04-04,3,60.25
ORDER04015,CUST000370,PROD000021,2024-02-10,4,25.25
ORDER04016,CUST000495,PROD000004,2024-04-08,5,25.25
ORDER04017,CUST000134,PROD000010,2024-11-11,0,55.75
ORDER04018,CUST000264,PROD000018,2024-05-04,1,35.50
ORDER04019,CUST000192,PROD000019,2024-08-30,2,15.50
ORDER04020,CUST000390,PROD000030,2024-08-11,3,35.50
ORDER04021,CUST000383,PROD000023,2024-04-05,3,75.75
ORDER04022,CUST000257,PROD000022,2024-01-24,5,15.75
ORDER04023,CUST000205,PROD000030,2024-04-02,3,35.50
ORDER04024,CUST000140,PROD000001,2024-07-27,2,60.25
ORDER04025,CUST000010,PROD000026,2024-07-31,2,25.50
ORDER04026,CUST000141,PROD000009,2024-08-24,5,70.75
ORDER04027,CUST000405,PROD000021,2024-06-11,1,25.25
ORDER04028,CUST000114,PROD000008,2024-01-10,3,20.75
ORDER04029,CUST000114,PROD000003,2024-11-09,3,80.75
ORDER04030,CUST000373,PROD000023,2024-11-07,4,75.75
ORDER04031,CUST000302,PROD000014,2024-11-21,5,50.50
ORDER04032,CUST000169,PROD000018,2024-07-18,4,35.50
ORDER04033,CUST000477,PROD000018,2024-01-07,3,35.50
ORDER04034,CUST000175,PROD000011,2024-06-26,4,25.25
ORDER04035,CUST000078,PROD000015,2024-09-12,2,200.50
ORDER04036,CUST000273,PROD000023,2024-03-28,0,75.75
ORDER04037,CUST000345,PROD000013,2024-05-10,4,150.75
ORDER04038,CUST000017,PROD000022,2024-10-19,1,15.75
ORDER04039,CUST000324,PROD000016,2024-10-14,3,45.25
ORDER04040,CUST000043,PROD000007,2024-09-28,3,35.50
ORDER04041,CUST000156,PROD000010,2024-06-10,4,55.75
ORDER04042,CUST000346,PROD000015,2024-01-16,2,200.50
ORDER04043,CUST000320,PROD000019,2024-03-26,5,15.50
ORDER04044,CUST000181,PROD000019,2024-08-08,4,15.50
ORDER04045,CUST000392,PROD000001,2024-05-25,5,60.25
ORDER04046,CUST000381,PROD000016,2024-04-30,4,45.25
ORDER04047,CUST000472,PROD000018,2024-03-08,4,35.50
ORDER04048,CUST000311,PROD000028,2024-03-04,1,45.75
ORDER04049,CUST000203,PROD000007,2024-04-18,1,35.50
ORDER04050,CUST000293,PROD000010,2024-04-01,2,55.75
ORDER04051,CUST000393,PROD000025,2024-07-24,5,20.25
ORDER04052,CUST000210,PROD000012,2024-04-21,4,40.25
ORDER04053,CUST000462,PROD000020,2024-05-22,3,20.25
ORDER04054,CUST000395,PROD000012,2024-11-18,1,40.25
ORDER04055,CUST000341,PROD000029,2024-12-17,3,30.25
ORDER04056,CUST000258,PROD000018,2024-09-29,4,35.50
ORDER04057,CUST000116,PROD000028,2024-07-25,4,45.75
ORDER04058,CUST000388,PROD000015,2024-05-26,4,200.50
ORDER04059,CUST000081,PROD000030,2024-03-31,4,35.50
ORDER04060,CUST000148,PROD000001,2024-09-29,3,60.25
ORDER04061,CUST000391,PROD000015,2024-12-01,2,200.50
ORDER04062,CUST000350,PROD000030,2024-02-20,4,35.50
ORDER04063,CUST000298,PROD000021,2024-08-02,4,25.25
ORDER04064,CUST000211,PROD000007,2024-11-21,1,35.50
ORDER04065,CUST000317,PROD000008,2024-03-11,5,20.75
ORDER04066,CUST000318,PROD000017,2024-02-11,5,30.75
ORDER04067,CUST000293,PROD000024,2024-07-28,1,120.50
ORDER04068,CUST000167,PROD000020,2024-05-07,2,20.25
ORDER04069,CUST000292,PROD000021,2024-08-29,1,25.25
ORDER04070,CUST000488,PROD000012,2024-01-12,0,40.25
ORDER04071,CUST000381,PROD000020,2024-11-30,4,20.25
ORDER04072,CUST000283,PROD000017,2024-04-08,2,30.75
ORDER04073,CUST000235,PROD000012,2024-05-02,2,40.25
ORDER04074,CUST000242,PROD000030,2024-12-30,2,35.50
ORDER04075,CUST000166,PROD000005,2024-05-30,1,30.25
ORDER04076,CUST000458,PROD000001,2024-04-15,5,60.25
ORDER04077,CUST000237,PROD000015,2024-05-05,0,200.50
ORDER04078,CUST000351,PROD000020,2024-08-15,2,20.25
ORDER04079,CUST000408,PROD000006,2024-08-24,5,15.50
ORDER04080,CUST000329,PROD000004,2024-11-05,3,25.25
ORDER04081,CUST000447,PROD000030,2024-03-22,2,35.50
ORDER04082,CUST000237,PROD000024,2024-02-05,1,120.50
ORDER04083,CUST000384,PROD000002,2024-12-15,4,150.50
ORDER04084,CUST000444,PROD000017,2024-08-28,4,30.75
ORDER04085,CUST000037,PROD000026,2024-08-01,3,25.50
ORDER04086,CUST000453,PROD000023,2024-10-02,1,75.75
ORDER04087,CUST000367,PROD000025,2024-11-06,5,20.25
ORDER04088,CUST000366,PROD000001,2024-08-12,4,60.25
ORDER04089,CUST000424,PROD000024,2024-01-31,3,120.50
ORDER04090,CUST000416,PROD000013,2024-01-21,3,150.75
ORDER04091,CUST000205,PROD000023,2024-09-18,4,75.75
ORDER04092,CUST000220,PROD000026,2024-03-04,1,25.50
ORDER04093,CUST000075,PROD000028,2024-05-14,5,45.75
ORDER04094,CUST000386,PROD000026,2024-02-27,2,25.50
ORDER04095,CUST000188,PROD000014,2024-12-02,3,50.50
ORDER04096,CUST000073,PROD000030,2024-05-04,4,35.50
ORDER04097,CUST000108,PROD000009,2024-02-19,3,70.75
ORDER04098,CUST000329,PROD000023,2024-02-07,4,75.75
ORDER04099,CUST000461,PROD000023,2024-09-08,2,75.75
ORDER04100,CUST000388,PROD000009,2024-06-24,3,70.75
ORDER04101,CUST000353,PROD000015,2024-06-18,4,200.50
ORDER04102,CUST000359,PROD000009,2024-10-17,3,70.75
ORDER04103,CUST000305,PROD000002,2024-03-12,2,150.50
ORDER04104,CUST000268,PROD000010,2024-01-14,2,55.75
ORDER04105,CUST000451,PROD000012,2024-10-15,3,40.25
ORDER04106,CUST000366,PROD000010,2024-06-06,2,55.75
ORDER04107,CUST000291,PROD000021,2024-06-05,4,25.25
ORDER04108,CUST000366,PROD000015,2024-12-10,3,200.50
ORDER04109,CUST000080,PROD000024,2024-12-21,2,120.50
ORDER04110,CUST000076,PROD000020,2024-05-29,4,20.25
ORDER04111,CUST000132,PROD000021,2024-04-26,0,25.25
ORDER04112,CUST000015,PROD000028,2024-04-18,5,45.75
ORDER04113,CUST000156,PROD000005,2024-10-26,1,30.25
ORDER04114,CUST000133,PROD000012,2024-09-17,5,40.25
ORDER04115,CUST000208,PROD000016,2024-11-12,2,45.25
ORDER04116,CUST000498,PROD000012,2024-11-25,2,40.25
ORDER04117,CUST000301,PROD000028,2024-09-13,3,45.75
ORDER04118,CUST000268,PROD000012,2024-07-12,4,40.25
ORDER04119,CUST000332,PROD000006,2024-09-25,4,15.50
ORDER04120,CUST000090,PROD000016,2024-07-13,1,45.25
ORDER04121,CUST000343,PROD000003,2024-06-24,2,80.75
ORDER04122,CUST000159,PROD000007,2024-04-24,2,35.50
ORDER04123,CUST000143,PROD000020,2024-03-02,2,20.25
ORDER04124,CUST000183,PROD000016,2024-08-23,5,45.25
ORDER04125,CUST000468,PROD000021,2024-01-07,5,25.25
ORDER04126,CUST000460,PROD000008,2024-04-13,3,20.75
ORDER04127,CUST000341,PROD000002,2024-07-23,1,150.50
ORDER04128,CUST000488,PROD000011,2024-09-16,0,25.25
ORDER04129,CUST000035,PROD000009,2024-10-10,5,70.75
ORDER04130,CUST000434,PROD000024,2024-10-02,1,120.50
ORDER04131,CUST000497,PROD000026,2024-01-29,4,25.50
ORDER04132,CUST000291,PROD000017,2024-05-06,2,30.75
ORDER04133,CUST000132,PROD000026,2024-04-03,2,25.50
ORDER04134,CUST000117,PROD000023,2024-08-21,2,75.75
ORDER04135,CUST000021,PROD000020,2024-05-16,5,20.25
ORDER04136,CUST000143,PROD000003,2024-04-07,1,80.75
ORDER04137,CUST000464,PROD000029,2024-03-08,5,30.25
ORDER04138,CUST000156,PROD000002,2024-04-16,2,150.50
ORDER04139,CUST000125,PROD000019,2024-10-24,4,15.50
ORDER04140,CUST000238,PROD000004,2024-10-01,1,25.25
ORDER04141,CUST000164,PROD000026,2024-11-20,1,25.50
ORDER04142,CUST000101,PROD000016,2024-02-29,0,45.25
ORDER04143,CUST000227,PROD000003,2024-08-31,2,80.75
ORDER04144,CUST000052,PROD000018,2024-10-28,2,35.50
ORDER04145,CUST000307,PROD000016,2024-06-02,5,45.25
ORDER04146,CUST000005,PROD000019,2024-08-08,1,15.50
ORDER04147,CUST000369,PROD000029,2024-08-14,2,30.25
ORDER04148,CUST000302,PROD000026,2024-11-21,5,25.50
ORDER04149,CUST000387,PROD000015,2024-01-01,3,200.50
ORDER04150,CUST000387,PROD000014,2024-11-03,3,50.50
ORDER04151,CUST000253,PROD000021,2024-03-31,3,25.25
ORDER04152,CUST000260,PROD000016,2024-09-20,3,45.25
ORDER04153,CUST000488,PROD000021,2024-06-02,3,25.25
ORDER04154,CUST000445,PROD000018,2024-05-07,3,35.50
ORDER04155,CUST000141,PROD000022,2024-10-14,5,15.75
ORDER04156,CUST000159,PROD000021,2024-08-13,1,25.25
ORDER04157,CUST000388,PROD000006,2024-09-06,1,15.50
ORDER04158,CUST000164,PROD000029,2024-09-17,4,30.25
ORDER04159,CUST000254,PROD000006,2024-04-01,1,15.50
ORDER04160,CUST000390,PROD000014,2024-12-10,3,50.50
ORDER04161,CUST000049,PROD000030,2024-08-14,3,35.50
ORDER04162,CUST000327,PROD000022,2024-10-02,2,15.75
ORDER04163,CUST000100,PROD000025,2024-02-25,2,20.25
ORDER04164,CUST000110,PROD000010,2024-09-13,3,55.75
ORDER04165,CUST000164,PROD000025,2024-09-28,4,20.25
ORDER04166,CUST000053,PROD000022,2024-06-02,5,15.75
ORDER04167,CUST000108,PROD000019,2024-12-10,2,15.50
ORDER04168,CUST000166,PROD000006,2024-04-08,4,15.50
ORDER04169,CUST000403,PROD000006,2024-03-21,5,15.50
ORDER04170,CUST000340,PROD000006,2024-06-15,5,15.50
ORDER04171,CUST000243,PROD000021,2024-10-31,4,25.25
ORDER04172,CUST000400,PROD000024,2024-05-17,2,120.50
ORDER04173,CUST000478,PROD000009,2024-08-29,3,70.75
ORDER04174,CUST000190,PROD000005,2024-06-05,3,30.25
ORDER04175,CUST000373,PROD000012,2024-06-10,4,40.25
ORDER04176,CUST000158,PROD000014,2024-10-15,4,50.50
ORDER04177,CUST000391,PROD000014,2024-01-03,4,50.50
ORDER04178,CUST000029,PROD000014,2024-06-30,2,50.50
ORDER04179,CUST000500,PROD000015,2024-05-20,1,200.50
ORDER04180,CUST000420,PROD000023,2024-04-13,2,75.75
ORDER04181,CUST000339,PROD000023,2024-05-11,3,75.75
ORDER04182,CUST000427,PROD000012,2024-01-13,3,40.25
ORDER04183,CUST000219,PROD000026,2024-07-14,3,25.50
ORDER04184,CUST000286,PROD000018,2024-04-12,2,35.50
ORDER04185,CUST000317,PROD000017,2024-08-13,3,30.75
ORDER04186,CUST000055,PROD000003,2024-05-04,2,80.75
ORDER04187,CUST000167,PROD000024,2024-09-02,5,120.50
ORDER04188,CUST000241,PROD000002,2024-12-03,4,150.50
ORDER04189,CUST000353,PROD000030,2024-12-27,4,35.50
ORDER04190,CUST000128,PROD000009,2024-11-06,5,70.75
ORDER04191,CUST000193,PROD000002,2024-02-21,1,150.50
ORDER04192,CUST000328,PROD000011,2024-05-21,5,25.25
ORDER04193,CUST000190,PROD000015,2024-05-25,1,200.50
ORDER04194,CUST000242,PROD000005,2024-02-07,3,30.25
ORDER04195,CUST000397,PROD000024,2024-07-30,2,120.50
ORDER04196,CUST000448,PROD000005,2024-10-28,3,30.25
ORDER04197,CUST000294,PROD000007,2024-10-14,1,35.50
ORDER04198,CUST000225,PROD000008,2024-06-16,5,20.75
ORDER04199,CUST000280,PROD000025,2024-12-04,3,20.25
ORDER04200,CUST000286,PROD000017,2024-05-29,1,30.75
ORDER04201,CUST000072,PROD000025,2024-02-04,3,20.25
ORDER04202,CUST000491,PROD000028,2024-07-03,4,45.75
ORDER04203,CUST000383,PROD000029,2024-04-19,2,30.25
ORDER04204,CUST000165,PROD000015,2024-04-26,4,200.50
ORDER04205,CUST000186,PROD000011,2024-04-11,0,25.25
ORDER04206,CUST000347,PROD000023,2024-05-12,3,75.75
ORDER04207,CUST000310,PROD000024,2024-01-12,2,120.50
ORDER04208,CUST000062,PROD000021,2024-07-29,4,25.25
ORDER04209,CUST000203,PROD000026,2024-09-06,1,25.50
ORDER04210,CUST000426,PROD000017,2024-01-31,5,30.75
ORDER04211,CUST000192,PROD000001,2024-10-16,4,60.25
ORDER04212,CUST000017,PROD000017,2024-06-16,5,30.75
ORDER04213,CUST000252,PROD000010,2024-10-21,3,55.75
ORDER04214,CUST000325,PROD000003,2024-02-08,5,80.75
ORDER04215,CUST000048,PROD000018,2024-02-27,5,35.50
ORDER04216,CUST000082,PROD000026,2024-09-19,1,25.50
ORDER04217,CUST000294,PROD000030,2024-08-27,5,35.50
ORDER04218,CUST000333,PROD000007,2024-02-07,4,35.50
ORDER04219,CUST000419,PROD000009,2024-08-26,4,70.75
ORDER04220,CUST000456,PROD000029,2024-03-18,3,30.25
ORDER04221,CUST000038,PROD000006,2024-11-27,5,15.50
ORDER04222,CUST000174,PROD000015,2024-09-27,4,200.50
ORDER04223,CUST000456,PROD000001,2024-07-24,5,60.25
ORDER04224,CUST000151,PROD000001,2024-11-15,4,60.25
ORDER04225,CUST000010,PROD000001,2024-04-25,3,60.25
ORDER04226,CUST000219,PROD000005,2024-05-12,2,30.25
ORDER04227,CUST000300,PROD000022,2024-06-16,5,15.75
ORDER04228,CUST000235,PROD000021,2024-12-06,2,25.25
ORDER04229,CUST000395,PROD000027,2024-10-21,3,10.25
ORDER04230,CUST000458,PROD000029,2024-10-22,2,30.25
ORDER04231,CUST000097,PROD000025,2024-03-16,2,20.25
ORDER04232,CUST000158,PROD000006,2024-02-21,1,15.50
ORDER04233,CUST000274,PROD000020,2024-01-21,2,20.25
ORDER04234,CUST000277,PROD000012,2024-02-05,3,40.25
ORDER04235,CUST000446,PROD000011,2024-04-27,2,25.25
ORDER04236,CUST000104,PROD000010,2024-03-24,4,55.75
ORDER04237,CUST000139,PROD000008,2024-04-21,3,20.75
ORDER04238,CUST000014,PROD000005,2024-08-13,1,30.25
ORDER04239,CUST000428,PROD000013,2024-01-14,4,150.75
ORDER04240,CUST000445,PROD000024,2024-04-16,4,120.50
ORDER04241,CUST000026,PROD000015,2024-08-12,4,200.50
ORDER04242,CUST000102,PROD000007,2024-07-13,5,35.50
ORDER04243,CUST000418,PROD000004,2024-02-17,2,25.25
ORDER04244,CUST000260,PROD000030,2024-10-23,5,35.50
ORDER04245,CUST000063,PROD000006,2024-04-17,1,15.50
ORDER04246,CUST000482,PROD000016,2024-11-05,3,45.25
ORDER04247,CUST000384,PROD000011,2024-07-31,2,25.25
ORDER04248,CUST000108,PROD000003,2024-09-16,3,80.75
ORDER04249,CUST000245,PROD000009,2024-09-17,1,70.75
ORDER04250,CUST000484,PROD000015,2024-01-09,1,200.50
ORDER04251,CUST000195,PROD000026,2024-08-03,4,25.50
ORDER04252,CUST000493,PROD000028,2024-02-21,3,45.75
ORDER04253,CUST000185,PROD000010,2024-02-03,4,55.75
ORDER04254,CUST000485,PROD000028,2024-11-29,3,45.75
ORDER04255,CUST000118,PROD000023,2024-02-13,4,75.75
ORDER04256,CUST000449,PROD000016,2024-01-09,3,45.25
ORDER04257,CUST000374,PROD000021,2024-06-14,1,25.25
ORDER04258,CUST000073,PROD000028,2024-05-07,2,45.75
ORDER04259,CUST000290,PROD000001,2024-03-06,5,60.25
ORDER04260,CUST000080,PROD000005,2024-12-21,4,30.25
ORDER04261,CUST000391,PROD000002,2024-02-01,5,150.50
ORDER04262,CUST000411,PROD000007,2024-12-04,3,35.50
ORDER04263,CUST000191,PROD000020,2024-07-31,2,20.25
ORDER04264,CUST000215,PROD000006,2024-03-30,5,15.50
ORDER04265,CUST000495,PROD000005,2024-12-08,2,30.25
ORDER04266,CUST000187,PROD000029,2024-02-26,2,30.25
ORDER04267,CUST000016,PROD000016,2024-04-14,3,45.25
ORDER04268,CUST000207,PROD000021,2024-07-10,3,25.25
ORDER04269,CUST000319,PROD000011,2024-01-15,1,25.25
ORDER04270,CUST000170,PROD000001,2024-08-28,1,60.25
ORDER04271,CUST000377,PROD000028,2024-03-14,4,45.75
ORDER04272,CUST000024,PROD000018,2024-07-12,0,35.50
ORDER04273,CUST000391,PROD000020,2024-09-25,2,20.25
ORDER04274,CUST000081,PROD000004,2024-01-08,3,25.25
ORDER04275,CUST000460,PROD000008,2024-02-17,4,20.75
ORDER04276,CUST000034,PROD000004,2024-08-31,4,25.25
ORDER04277,CUST000213,PROD000028,2024-10-01,4,45.75
ORDER04278,CUST000069,PROD000028,2024-11-04,1,45.75
ORDER04279,CUST000160,PROD000016,2024-08-28,3,45.25
ORDER04280,CUST000066,PROD000011,2024-12-02,5,25.25
ORDER04281,CUST000188,PROD000020,2024-12-08,1,20.25
ORDER04282,CUST000245,PROD000016,2024-10-19,2,45.25
ORDER04283,CUST000065,PROD000008,2024-09-20,2,20.75
ORDER04284,CUST000413,PROD000005,2024-04-25,1,30.25
ORDER04285,CUST000381,PROD000004,2024-07-25,3,25.25
ORDER04286,CUST000455,PROD000020,2024-02-23,2,20.25
ORDER04287,CUST000116,PROD000009,2024-04-04,3,70.75
ORDER04288,CUST000169,PROD000023,2024-08-24,5,75.75
ORDER04289,CUST000267,PROD000017,2024-10-22,3,30.75
ORDER04290,CUST000390,PROD000029,2024-03-08,3,30.25
ORDER04291,CUST000217,PROD000012,2024-12-04,2,40.25
ORDER04292,CUST000297,PROD000024,2024-01-18,4,120.50
ORDER04293,CUST000324,PROD000002,2024-04-11,2,150.50
ORDER04294,CUST000008,PROD000005,2024-11-20,1,30.25
ORDER04295,CUST000428,PROD000026,2024-05-01,2,25.50
ORDER04296,CUST000204,PROD000011,2024-01-06,5,25.25
ORDER04297,CUST000247,PROD000016,2024-06-25,2,45.25
ORDER04298,CUST000322,PROD000028,2024-10-22,4,45.75
ORDER04299,CUST000232,PROD000007,2024-08-20,5,35.50
ORDER04300,CUST000135,PROD000018,2024-08-13,1,35.50
ORDER04301,CUST000382,PROD000009,2024-12-01,5,70.75
ORDER04302,CUST000474,PROD000011,2024-06-21,2,25.25
ORDER04303,CUST000131,PROD000011,2024-09-06,5,25.25
ORDER04304,CUST000234,PROD000022,2024-02-19,3,15.75
ORDER04305,CUST000391,PROD000017,2024-05-14,1,30.75
ORDER04306,CUST000401,PROD000012,2024-08-06,1,40.25
ORDER04307,CUST000494,PROD000018,2024-03-05,1,35.50
ORDER04308,CUST000117,PROD000015,2024-02-26,1,200.50
ORDER04309,CUST000282,PROD000023,2024-05-31,2,75.75
ORDER04310,CUST000448,PROD000012,2024-06-06,0,40.25
ORDER04311,CUST000232,PROD000014,2024-10-10,1,50.50
ORDER04312,CUST000495,PROD000028,2024-09-15,2,45.75
ORDER04313,CUST000204,PROD000027,2024-09-18,2,10.25
ORDER04314,CUST000073,PROD000027,2024-12-14,2,10.25
ORDER04315,CUST000398,PROD000001,2024-04-11,3,60.25
ORDER04316,CUST000270,PROD000020,2024-03-18,5,20.25
ORDER04317,CUST000441,PROD000017,2024-09-25,1,30.75
ORDER04318,CUST000410,PROD000018,2024-07-04,5,35.50
ORDER04319,CUST000118,PROD000023,2024-09-28,2,75.75
ORDER04320,CUST000192,PROD000006,2024-02-21,2,15.50
ORDER04321,CUST000326,PROD000021,2024-11-12,2,25.25
ORDER04322,CUST000432,PROD000030,2024-03-18,5,35.50
ORDER04323,CUST000483,PROD000020,2024-08-05,2,20.25
ORDER04324,CUST000143,PROD000002,2024-07-24,3,150.50
ORDER04325,CUST000200,PROD000029,2024-09-24,4,30.25
ORDER04326,CUST000458,PROD000016,2024-08-27,3,45.25
ORDER04327,CUST000070,PROD000024,2024-06-02,1,120.50
ORDER04328,CUST000039,PROD000009,2024-12-28,5,70.75
ORDER04329,CUST000343,PROD000010,2024-04-16,5,55.75
ORDER04330,CUST000305,PROD000003,2024-01-31,4,80.75
ORDER04331,CUST000072,PROD000005,2024-09-03,2,30.25
ORDER04332,CUST000392,PROD000026,2024-05-04,4,25.50
ORDER04333,CUST000403,PROD000006,2024-11-26,4,15.50
ORDER04334,CUST000201,PROD000019,2024-04-09,2,15.50
ORDER04335,CUST000428,PROD000012,2024-02-06,2,40.25
ORDER04336,CUST000494,PROD000009,2024-03-12,4,70.75
ORDER04337,CUST000064,PROD000024,2024-10-26,2,120.50
ORDER04338,CUST000106,PROD000015,2024-03-13,3,200.50
ORDER04339,CUST000390,PROD000011,2024-01-06,1,25.25
ORDER04340,CUST000267,PROD000010,2024-09-25,1,55.75
ORDER04341,CUST000396,PROD000021,2024-11-02,4,25.25
ORDER04342,CUST000119,PROD000022,2024-08-12,3,15.75
ORDER04343,CUST000421,PROD000004,2024-10-04,5,25.25
ORDER04344,CUST000233,PROD000005,2024-02-06,3,30.25
ORDER04345,CUST000449,PROD000009,2024-01-21,4,70.75
ORDER04346,CUST000430,PROD000029,2024-05-10,1,30.25
ORDER04347,CUST000321,PROD000015,2024-08-06,0,200.50
ORDER04348,CUST000300,PROD000006,2024-12-29,4,15.50
ORDER04349,CUST000389,PROD000010,2024-04-25,0,55.75
ORDER04350,CUST000268,PROD000004,2024-02-15,5,25.25
ORDER04351,CUST000492,PROD000020,2024-07-04,2,20.25
ORDER04352,CUST000446,PROD000028,2024-12-06,0,45.75
ORDER04353,CUST000254,PROD000027,2024-12-25,4,10.25
ORDER04354,CUST000216,PROD000002,2024-11-22,1,150.50
ORDER04355,CUST000443,PROD000025,2024-05-23,3,20.25
ORDER04356,CUST000464,PROD000009,2024-11-23,5,70.75
ORDER04357,CUST000169,PROD000014,2024-12-07,3,50.50
ORDER04358,CUST000183,PROD000003,2024-01-07,1,80.75
ORDER04359,CUST000366,PROD000026,2024-09-05,2,25.50
ORDER04360,CUST000300,PROD000016,2024-04-23,5,45.25
ORDER04361,CUST000223,PROD000022,2024-05-16,1,15.75
ORDER04362,CUST000400,PROD000027,2024-12-28,4,10.25
ORDER04363,CUST000288,PROD000020,2024-10-16,4,20.25
ORDER04364,CUST000311,PROD000017,2024-12-07,4,30.75
ORDER04365,CUST000022,PROD000020,2024-02-25,5,20.25
ORDER04366,CUST000430,PROD000026,2024-11-25,1,25.50
ORDER04367,CUST000295,PROD000004,2024-03-01,2,25.25
ORDER04368,CUST000185,PROD000019,2024-12-10,5,15.50
ORDER04369,CUST000216,PROD000027,2024-07-20,1,10.25
ORDER04370,CUST000178,PROD000021,2024-08-13,4,25.25
ORDER04371,CUST000294,PROD000028,2024-09-24,1,45.75
ORDER04372,CUST000482,PROD000013,2024-11-17,4,150.75
ORDER04373,CUST000343,PROD000030,2024-01-14,2,35.50
ORDER04374,CUST000291,PROD000006,2024-01-13,3,15.50
ORDER04375,CUST000051,PROD000010,2024-07-30,1,55.75
ORDER04376,CUST000374,PROD000015,2024-05-09,3,200.50
ORDER04377,CUST000420,PROD000022,2024-06-25,3,15.75
ORDER04378,CUST000499,PROD000008,2024-05-21,4,20.75
ORDER04379,CUST000402,PROD000002,2024-06-15,4,150.50
ORDER04380,CUST000358,PROD000021,2024-05-14,2,25.25
ORDER04381,CUST000108,PROD000018,2024-10-07,3,35.50
ORDER04382,CUST000380,PROD000013,2024-06-27,2,150.75
ORDER04383,CUST000433,PROD000016,2024-02-15,3,45.25
ORDER04384,CUST000181,PROD000020,2024-10-02,2,20.25
ORDER04385,CUST000163,PROD000027,2024-06-05,1,10.25
ORDER04386,CUST000469,PROD000024,2024-02-16,4,120.50
ORDER04387,CUST000161,PROD000020,2024-09-11,2,20.25
ORDER04388,CUST000388,PROD000013,2024-04-13,3,150.75
ORDER04389,CUST000439,PROD000023,2024-09-05,3,75.75
ORDER04390,CUST000173,PROD000026,2024-08-12,3,25.50
ORDER04391,CUST000387,PROD000006,2024-03-27,3,15.50
ORDER04392,CUST000009,PROD000004,2024-04-07,5,25.25
ORDER04393,CUST000159,PROD000030,2024-09-16,5,35.50
ORDER04394,CUST000152,PROD000025,2024-10-13,5,20.25
ORDER04395,CUST000092,PROD000013,2024-11-12,1,150.75
ORDER04396,CUST000102,PROD000003,2024-02-16,0,80.75
ORDER04397,CUST000365,PROD000020,2024-12-05,4,20.25
ORDER04398,CUST000437,PROD000009,2024-03-15,3,70.75
